GPStime,peakFreq,snr,centralFreq,duration,bandwidth,id,ifo,label
1130880755.3860002,211.477,2056.615,2373.035,5.75,4736.15625,DT4HtpVI8h,H1,Extremely_Loud
1134572762.319,1715.45,7.516,3981.9309999999996,0.679,6466.041504,cbNZJXoVvh,L1,Whistle
1132968148.888,262.065,1743.639,3403.6459999999997,5.75,6797.37793,Vqy6KyhEKk,H1,Extremely_Loud
1133001021.361,262.065,54.91,1026.397,0.313,1968.1309809999998,m79TfeiJit,H1,Blip
1128655367.664,46.733000000000004,1310.751,1972.764,9.375,3881.5283200000003,bC7SAouscz,H1,Extremely_Loud
1133991123.68,48.248999999999995,28.506999999999998,3557.828,0.344,7079.754883,MfAblQpJfa,H1,Paired_Doves
1135121673.022,170.65400000000002,29.531,3992.322,0.354,7916.322754000001,HG3t386fnu,L1,Blip
1131464622.438,36.464,18.266,1935.773,2.722,3842.5749509999996,DAivtop3fU,L1,Scattered_Light
1134463720.2,170.65400000000002,9.625,303.81,0.031,502.70370499999996,wJaDLHFTUr,L1,Blip
1136458278.875,10.362,13.948,3131.45,2.5,6250.614258,T9OuJ7X44K,H1,Low_Frequency_Lines
1135585472.704,111.12799999999999,10.245999999999999,1305.1019999999999,0.22699999999999998,2525.540527,plPePuQqN4,H1,Blip
1131373167.672,262.065,2306.871,3876.353,6.249,7742.791015999999,2RU2tw2zvF,H1,Extremely_Loud
1134018837.875,18.113,2302.928,3584.567,9.75,7161.133301000001,PssFBjEsZG,L1,Extremely_Loud
1130214349.363,24.763,1138.125,2959.164,5.75,5906.043457,sRby5zgHvk,H1,Extremely_Loud
1135785772.172,29.138,19906.342,3457.9109999999996,17.266,6907.822265999999,T1LRYsd41f,H1,Extremely_Loud
1132963987.14,170.65400000000002,26.781999999999996,288.703,0.5,532.917053,vIRPszcZKc,H1,Blip
1131266968.8960001,89.676,15.134,361.06199999999995,0.344,653.803711,AYQLqQukWn,H1,Blip
1136076570.467,1337.695,8.135,878.6469999999999,0.467,1056.157471,I9KbU3nU8m,L1,Whistle
1131323023.7289999,58.396,11.994000000000002,2875.599,0.402,5696.065918,8FzqYM7S09,H1,Blip
1132401345.817,137.711,30.449,286.954,0.5,536.416199,VXhhSISewl,H1,Blip
1132275754.968,211.477,1588.421,1264.475,5.5,2519.0361329999996,jvbihd8xQ7,H1,Extremely_Loud
1128643150.517,149.414,141.048,809.4730000000001,0.813,1554.946655,1BvJF4qn5w,H1,Koi_Fish
1136419143.238,38.027,1426.02,3698.458,5.938,7387.001465,jYE310yNgB,H1,Extremely_Loud
1131949939.534,324.754,19.041,1934.119,0.094,3783.5737299999996,vSCZer8U3p,H1,Blip
1126886172.237,149.414,115.229,1212.732,1.5,2361.463379,aDdMQOlehp,H1,Koi_Fish
1127521228.95,225.34900000000002,30.593000000000004,1075.9189999999999,0.27699999999999997,2087.836914,asnaii1a6U,L1,Blip
1135119217.234,10.501,9.752,2473.981,1.617,4932.738281,9EAKSoHtHz,L1,Low_Frequency_Burst
1136617557.642,137.711,9.392000000000001,245.16400000000002,0.039,405.66357400000004,leFPkK5Yu1,H1,Blip
1134864885.5939999,12.055,33.843,2434.3579999999997,1.75,4856.431640999999,P6sDNqxrcO,L1,Low_Frequency_Lines
1131343260.875,28.516,1146.964,2091.911,6.25,4169.713867,FCl62sNuqg,L1,Extremely_Loud
1126703027.2189999,43.175,643.7869999999999,1521.9679999999998,5.5,2979.936523,VXNQvmPe8a,L1,Extremely_Loud
1132202861.573,137.711,12.093,167.03099999999998,0.188,249.398407,qzyUZktm3p,H1,Blip
1128864378.497,183.495,32.723,448.036,0.406,817.473694,dTA0D1hXoQ,H1,Blip
1135131621.688,10.415999999999999,32.802,3484.2990000000004,4.75,6956.312012,NzkeKgMOjK,L1,Low_Frequency_Lines
1137213068.7810001,128.232,7.9270000000000005,128.784,0.313,4.71587,QCFGuW5BAD,H1,None_of_the_Above
1132735517.442,111.12799999999999,40.475,3330.5490000000004,0.875,6625.197265999999,QPhC2pDkgG,H1,Koi_Fish
1126874091.39,149.414,11.078,378.457,0.063,638.371704,IZDLIX5gJf,H1,Blip
1133073636.95,262.065,55.17,3012.063,0.313,5968.993164,3cyqfGmOQX,H1,Blip
1136206974.625,10.737,11.620999999999999,1211.538,3.25,2407.851807,fDBkl7r5iZ,L1,Low_Frequency_Lines
1136867053.063,49.347,9.804,3274.8459999999995,1.125,6487.719238000001,EcOryanqoz,L1,Scattered_Light
1132738668.657,211.477,2368.0660000000003,3698.458,13.0,7387.001465,snqCtRRAlJ,H1,Extremely_Loud
1137001956.172,13.767999999999999,11.790999999999999,2646.485,1.75,5274.103515999999,grJXDQYkAE,H1,Low_Frequency_Burst
1132288414.6560001,82.22399999999999,7.629,3233.092,1.0,6307.321289,YgAE1c5Fqc,L1,None_of_the_Above
1136376639.313,58.501999999999995,9.323,2341.363,1.625,4593.359863000001,u6C2yT76ou,L1,None_of_the_Above
1127308687.917,417.4,8.539,378.457,0.064,638.371704,zkqsD91U1Y,H1,Light_Modulation
1133192244.435,137.711,27.351999999999997,2927.085,1.25,5832.88623,v3Knn3HYXK,H1,Blip
1135051157.664,16.125,7.933,18.499000000000002,0.43799999999999994,18.133181,AODxMKpgwz,H1,Low_Frequency_Burst
1131404783.574,211.477,1876.296,2373.6279999999997,5.0,4734.970215,XFECxWY6VS,H1,Extremely_Loud
1133218685.1139998,111.12799999999999,25.256,2387.637,0.43799999999999994,4706.952636999999,Ig2IiMCBmR,H1,Blip
1135131482.125,10.179,30.456,14.194,3.0,16.1022,tVSIqUpzQD,L1,Low_Frequency_Lines
1135626177.516,13.767999999999999,16.146,2155.96,4.0,4296.696777,7UmFN7b9Y1,H1,Low_Frequency_Burst
1128480455.185,121.663,35.64,550.231,0.313,1003.935974,wxIBkq2PyO,H1,Blip
1128776358.806,183.495,2580.8979999999997,1891.203,13.5,3718.40625,IGQMr8Hv3D,H1,Extremely_Loud
1133377410.6,262.065,1187.5839999999998,3000.758,5.772,5991.602051,eie9I6Bpmq,H1,Extremely_Loud
1130252510.985,324.754,1004.775,3026.4390000000003,5.5,6034.746582,TOmRx6N4RN,L1,Extremely_Loud
1132649838.928,1556.1729999999998,15.148,4615.1320000000005,0.574,6670.700684,EVwqC7BNFr,L1,Whistle
1134483183.213,89.676,11.25,2391.722,0.5,4698.78125,9AqS8Wqifw,H1,Blip
1133874202.129,47.123999999999995,13.017000000000001,70.829,0.75,105.757057,qxO9diw1h9,L1,Tomte
1127699368.628,417.4,44.821999999999996,1567.1989999999998,0.303,3055.800049,SvOgi3GxTx,L1,Blip
1131152450.313,11.52,9.242,3980.37,1.25,7940.225098000001,A6PHpfwXGF,L1,Low_Frequency_Lines
1135592904.813,11.52,54.336999999999996,3978.313,4.0,7944.340331999999,vhjjKVXyBx,L1,Low_Frequency_Burst
1129270562.1039999,65.684,12.329,98.79,0.25,133.57998700000002,hbDWDOGud0,H1,Blip
1127972991.269,183.495,1572.158,1653.4089999999999,7.313,3242.818115,ujZttgwQWE,H1,Extremely_Loud
1128326808.403,225.34900000000002,1285.835,1891.203,5.25,3718.40625,r7IZVg2rRv,H1,Extremely_Loud
1128421893.73,134.965,8.264,210.067,0.055,172.11639399999999,FXybZNgFlx,L1,Helix
1136411596.203,10.501,10.587,2924.835,1.5,5837.385742,TM4J6TzcsK,H1,Low_Frequency_Burst
1127817462.671,121.663,16.923,300.035,0.156,536.069153,HNSmEshMFl,L1,Blip
1134813202.813,65.531,8.01,1437.142,1.197,2745.650879,VXRe2Svrij,H1,None_of_the_Above
1131653578.2710001,72.366,11.503,112.066,0.156,155.81163,ZBZ7nEiD3W,H1,Blip
1135537933.922,17.422,81.816,3699.785,2.5,7384.34668,QqXKjuXt2u,L1,Low_Frequency_Burst
1126814611.206,99.06700000000001,87.564,1653.4089999999999,1.0,3242.818115,Yq0NtMfdYJ,H1,Light_Modulation
1128421681.395,134.965,7.685,210.067,0.031,172.11639399999999,bcFZjP7sbs,L1,Helix
1128421905.27,134.965,8.715,182.187,0.039,227.87602200000003,fL5skwZZka,L1,Helix
1127095145.537,53.485,1499.418,1972.764,10.625,3881.5283200000003,3EBSTrAppQ,H1,Extremely_Loud
1132668633.206,111.12799999999999,23.855999999999998,345.98199999999997,1.25,683.963928,TIX9tXNFOV,H1,Blip
1126887916.306,121.663,65.51899999999999,1521.9679999999998,0.813,2979.936523,V6028dTyEa,H1,Light_Modulation
1136960654.547,13.767999999999999,11.404000000000002,15.839,1.0,12.811919999999999,XBByERytMY,H1,Low_Frequency_Burst
1132644128.875,10.93,9.602,3868.6259999999997,2.965,7719.015137,Df52cCVWQE,L1,Low_Frequency_Lines
1132707030.398,262.065,33.738,3026.0809999999997,0.563,6034.006348,aCx4K9mBu3,H1,Blip
1126409776.813,38.907,709.283,285.0,2.0,506.000183,zgJUpcqKQH,L1,Extremely_Loud
1135921934.731,111.12799999999999,12.215,298.747,0.078,512.830017,EYNDxwQHDl,H1,Blip
1136038089.048,324.754,5255.8330000000005,3452.0809999999997,9.844,6894.249023,5Ptv9zYycp,H1,Extremely_Loud
1126881898.236,65.684,15.26,169.347,0.5,274.693451,jNDHgRp12Z,H1,Light_Modulation
1136036197.4689999,49.677,14.345,2081.553,3.75,4144.240723,vrEofnjqwJ,H1,Scattered_Light
1136632184.391,13.767999999999999,15.037,2959.8990000000003,3.0,5904.574219,uggoFEsuzY,H1,Low_Frequency_Burst
1128467894.81,183.495,14.888,670.232,0.125,1243.93811,MAywMCapRB,H1,Blip
1134391776.625,10.179,9.337,281.387,2.5,547.5498660000001,w94PO7ZCgf,L1,Low_Frequency_Lines
1129266649.165,183.495,8.626,189.74200000000002,0.094,233.902252,GGYDOO2uA8,H1,Light_Modulation
1136458015.141,12.239,7.7410000000000005,11.107000000000001,0.625,6.9904,DU2RImDWCb,H1,Low_Frequency_Burst
1135333677.813,11.139000000000001,8.183,2399.4339999999997,3.25,4780.712890999999,VJQT8VNkQj,H1,Low_Frequency_Lines
1126668020.419,121.663,25.569000000000003,204.324,0.375,344.64892599999996,6WtsoIu0j4,H1,Blip
1133889781.125,10.93,7.513,1595.021,1.75,3169.556396,NtfkglHsC1,L1,Low_Frequency_Lines
1136458485.188,10.770999999999999,10.995999999999999,11.049000000000001,1.75,6.87361,q8kX80aNoQ,H1,Low_Frequency_Lines
1131606127.929,262.065,3477.933,3977.72,12.625,7945.525879000001,0iQMjI8AXR,H1,Extremely_Loud
1135754347.75,13.769,43.221000000000004,3234.508,9.0,6456.72998,yRVBjCe2A7,L1,Low_Frequency_Burst
1132505464.875,17.680999999999997,11.883,1246.246,2.688,2463.5205079999996,GsdsMzskBi,L1,Scattered_Light
1136461749.1560001,31.546,2587.646,3130.857,6.518,6251.800293,lIQWzXyhRH,H1,Extremely_Loud
1127054242.325,149.414,53.247,1232.5639999999999,0.313,2386.530518,XS7GkXYWOo,H1,Blip
1136278796.563,11.139000000000001,47.271,1265.068,6.982,2517.850586,BQlEQf72yv,L1,Low_Frequency_Lines
1134529362.113,30.686999999999998,22.488000000000003,3977.453,11.749,7946.058594,4vAPOEDptK,L1,None_of_the_Above
1132136289.801,211.477,30.383000000000003,3373.18,0.41,6691.228515999999,nf3nlzvRTF,H1,Blip
1127963555.932,417.4,82.04899999999999,1212.732,1.375,2361.463379,vBXl1Eg5DO,H1,Koi_Fish
1128674210.915,225.34900000000002,25.474,670.232,0.188,1243.93811,y58TW19Sp9,H1,Blip
1132621550.651,170.65400000000002,59.243,2084.064,0.564,4112.995605,5NLfZBKY5E,L1,Blip
1135946676.405,170.65400000000002,31.015,294.661,0.43799999999999994,521.001648,60kmYOStRV,L1,Repeating_Blips
1136526969.137,38.027,16.278,1106.015,0.625,2183.058594,JiU5qESBf5,H1,Tomte
1134342744.125,10.179,10.453,1199.894,1.75,2385.678711,ttlOhh7aVw,L1,Low_Frequency_Lines
1128669622.9910002,121.663,8.621,172.99599999999998,0.094,267.394379,IPMQdphytD,L1,Chirp
1127443957.286,276.75,15.459000000000001,580.992,0.094,942.41394,folvDFqSEO,H1,Blip
1132124275.8439999,10.88,12.421,3025.712,1.0,6036.200684,pIeZWqyTaW,L1,Low_Frequency_Burst
1135957972.207,38.027,147.379,3076.9559999999997,3.0,6138.687988000001,LZPKC5zrlf,H1,Koi_Fish
1134673317.516,12.239,10.402999999999999,13.477,1.25,11.73034,xsjIluyVhH,H1,Low_Frequency_Burst
1127359606.137,43.551,9.827,98.79,0.188,133.57998700000002,GMRBk5uNIK,H1,Light_Modulation
1135143182.141,12.239,36.622,2716.715,3.0780000000000003,5418.205078,h0MAla3qjs,L1,Low_Frequency_Burst
1137023175.203,19.599,7.827000000000001,1918.7220000000002,1.011,3814.366211,QStkCfm4Kp,H1,Low_Frequency_Burst
1132900605.476,262.065,44.525,1114.5,0.31,2184.5107420000004,KAoAUat3j0,H1,Blip
1135778694.994,324.754,2464.502,3619.079,7.0,7228.244629000001,1o6t6QrbWC,H1,Extremely_Loud
1132967191.813,48.423,7.506,48.427,0.875,1.3735700000000002,GdiurNY51B,H1,None_of_the_Above
1129309342.971,65.684,1198.4489999999998,1972.764,9.111,3881.5283200000003,vAu25xzbgX,H1,Extremely_Loud
1126993882.946,225.34900000000002,10.622,665.75,0.25,1252.9021,ELJVTaNN9a,H1,Blip
1134762057.9689999,106.13799999999999,9.897,876.31,3.438,1646.551758,2evM7Qg6Kh,H1,None_of_the_Above
1136404107.5939999,11.319,14.700999999999999,1092.238,1.75,2169.252197,lTx0fbBd2v,H1,Light_Modulation
1130600378.91,47.123999999999995,16.242,85.626,0.75,135.349625,Cr3BFskpBf,H1,Tomte
1131610124.69,262.065,13.245999999999999,447.43300000000005,0.094,810.202271,6YgN0aFmBB,H1,Blip
1127630913.61,99.06700000000001,9.618,368.471,0.047,658.344238,5WFv1i9GKJ,H1,Light_Modulation
1131190254.38,170.65400000000002,47.61600000000001,437.389,0.375,830.289307,AHRob4XvF0,L1,Blip
1128404143.285,120.55799999999999,7.899,166.702,0.031,111.86058799999999,o0z8jxcmIa,L1,Helix
1132125236.2189999,10.88,19.345,2434.3579999999997,2.125,4856.431640999999,y9987IJFN1,L1,Low_Frequency_Lines
1132035847.625,10.737,9.255,3979.047,3.492,7942.870605,ZarDVZL4EN,L1,Low_Frequency_Lines
1129233144.561,339.876,113.48,1748.486,1.5,3432.9729,RjcjawK8ya,H1,Koi_Fish
1132505052.7489998,262.065,1212.121,3234.508,6.25,6456.72998,00EkrPlETF,H1,Extremely_Loud
1131058915.282,137.711,77.73,3484.2990000000004,3.5,6956.312012,RjB7li7JGX,H1,Light_Modulation
1129683554.496,276.75,185.37900000000002,1660.711,1.625,3257.4223629999997,4OijWPCMnF,L1,Koi_Fish
1132754741.919,262.065,54.471000000000004,1807.654,0.5,3570.8183590000003,0TnZj6skbc,H1,Blip
1130544595.64,170.65400000000002,211.67700000000002,3575.93,2.25,7143.859863,IXGiXO9ayf,L1,Koi_Fish
1136890843.7910001,402.439,1661.315,2916.3179999999998,9.125,5820.350098,0q4vXdyhJS,H1,Extremely_Loud
1131016003.875,21.272,1193.015,3902.775,10.562999999999999,7797.550293000001,jjPAFfJvzV,H1,Extremely_Loud
1135055384.195,13.013,10.033,2559.07,1.139,5099.985352000001,0e5Dy4nVSy,H1,Low_Frequency_Burst
1134294727.337,137.711,21.987,3699.425,0.34700000000000003,7343.718262,rG57jPyfe1,H1,Blip
1132921660.296,137.711,18.371,545.316,0.156,1022.3113400000001,IdstMgTSrZ,H1,Blip
1128313211.435,276.75,41.797,1697.121,0.21899999999999997,3297.715576,n0CDFfyZaZ,L1,Blip
1132952050.375,10.179,12.398,2831.446,3.0,5650.606934,H8B0ZTNMbv,L1,Low_Frequency_Lines
1126594438.171,225.34900000000002,35.303000000000004,662.334,0.281,1259.7344970000001,mJU6189oQl,H1,Blip
1130641450.919,170.65400000000002,31.377,355.10400000000004,0.313,665.719116,7vdbAeEPBP,H1,Blip
1128432624.488,134.965,8.266,138.286,0.063,109.50415,029dZCmk4x,L1,Helix
1130796606.548,137.711,251.643,2670.86,2.5,5318.340332,EHSeTjvVk0,L1,Koi_Fish
1134466578.573,111.12799999999999,8.538,250.227,0.031,395.537262,vS01MXk2KI,H1,Blip
1135102264.5939999,10.88,8.3,11.107000000000001,1.0,6.9904,BhkbBcUzOU,L1,Low_Frequency_Burst
1126773036.55,225.34900000000002,665.2919999999999,1212.732,5.609,2361.463379,zUGkEu9THL,H1,Extremely_Loud
1127316206.681,99.06700000000001,14.174000000000001,444.38599999999997,0.39299999999999996,824.772766,FhK0woOwWP,H1,Light_Modulation
1129081452.212,225.34900000000002,1472.316,1228.915,6.468999999999999,2393.82959,B9yaWtXMMg,H1,Extremely_Loud
1126562900.329,225.34900000000002,1503.739,1521.9679999999998,7.819,2979.936523,tuEP963RR5,H1,Extremely_Loud
1136560808.1560001,30.504,3006.792,3977.241,6.609,7946.48291,AL9NuBW95N,H1,Extremely_Loud
1132763783.977,27.9,2258.562,3794.1620000000003,7.042000000000001,7578.409668000001,Vwg3Yz792a,H1,Extremely_Loud
1132519875.951,72.366,12.279000000000002,128.83,0.75,213.17085299999997,OQyL7JtSFx,H1,Blip
1127969988.1430001,225.34900000000002,106.26700000000001,1571.681,0.43799999999999994,3046.8359379999997,NbTR97JdZG,H1,Blip
1129750115.295,276.75,2746.438,1972.764,12.655999999999999,3881.5283200000003,FZ9hxYNuPp,H1,Extremely_Loud
1133142148.1160002,137.711,20.395,440.05,0.375,824.9680179999999,YWDsnHEgdr,H1,Blip
1136645022.965,30.686999999999998,3288.81,3977.72,19.5,7945.525879000001,sytwycWkos,H1,Extremely_Loud
1134339422.473,38.027,13.681,1805.507,0.5,3575.1125490000004,SxaQdl6WIo,L1,Tomte
1134912437.651,137.711,44.691,3759.073,4.266,7505.860352,CZMQ78jg4i,H1,Light_Modulation
1126648621.5089998,225.34900000000002,1194.712,1521.9679999999998,5.843999999999999,2979.936523,DHr2fp89Sc,H1,Extremely_Loud
1133304318.528,262.065,26.855,1019.0139999999999,0.25,1982.8967289999998,YjmmECWODq,L1,Blip
1132184103.887,402.439,11.913,554.465,0.027000000000000003,1004.013428,7kizehHflT,H1,Blip
1131893017.875,11.327,7.943,11.698,1.25,1.48743,kbrJj1hdFP,L1,Low_Frequency_Lines
1133217665.19,111.12799999999999,7.872999999999999,365.148,0.031,645.632141,L7aZQ6xsc5,H1,Blip
1132885237.797,211.477,32.936,3030.5170000000003,0.5,6025.133301,Q4AycgVDoB,H1,Blip
1133013307.165,111.12799999999999,36.426,291.36400000000003,0.563,527.5957639999999,iZKEFTRACk,H1,Blip
1133420071.875,10.179,9.986,3940.9040000000005,2.08,7869.521973000001,8YUkobQyMx,L1,Low_Frequency_Lines
1128421593.152,134.965,9.281,218.81099999999998,0.047,285.525391,jNiA9Nma76,L1,Helix
1132743517.176,262.065,2921.903,3403.6459999999997,6.227,6797.37793,Raj5XeRpV5,H1,Extremely_Loud
1136496355.7810001,31.546,3660.1409999999996,3876.945,11.187999999999999,7741.605469,FFEZ5oHaGS,H1,Extremely_Loud
1132748517.573,111.12799999999999,47.35,1842.361,1.5,3648.820068,vQbIsOnkvX,H1,Koi_Fish
1137023827.375,13.061,30.149,3343.79,6.75,6679.579102000001,RdZpd2D2qk,L1,Low_Frequency_Lines
1136014901.6560001,12.055,16.573,51.821000000000005,3.0,88.41825899999999,a7oexa7D8e,H1,Low_Frequency_Burst
1132387920.853,170.65400000000002,22.552,447.33,0.25,810.409058,qAfnIosz5f,H1,Blip
1129880805.4989998,121.663,36.75,207.97400000000002,0.313,337.349854,017BiNepgE,H1,Blip
1126564887.507,99.06700000000001,20.288,140.865,0.25,217.730896,LSt3dVNzkR,L1,Blip
1130639696.375,11.327,10.918,3941.638,2.75,7868.052245999999,fmQi8vOef4,L1,Low_Frequency_Lines
1126806936.35,80.667,20.320999999999998,117.67399999999999,0.43799999999999994,171.34806799999998,qbcAwr3oag,H1,Blip
1134823451.878,498.708,83.54799999999999,2973.173,0.5,5878.025879,CcNsv0SIU2,L1,Blip
1132761530.891,262.065,29.17,541.388,0.344,1030.16626,ZLyZInGAqL,H1,Blip
1134565398.813,11.139000000000001,7.7379999999999995,3552.659,1.494,7090.09375,zJ8niJL4Cy,L1,Low_Frequency_Lines
1130678628.313,43.638999999999996,8.255,43.48,1.0,1.5650700000000002,TrHXWLURvu,L1,None_of_the_Above
1136897900.625,12.382,38.086999999999996,3977.241,15.0,7946.48291,HLxo7bxPTw,L1,Low_Frequency_Lines
1127653176.79,417.4,3529.1020000000003,1972.764,9.5,3881.5283200000003,3e6gkBEwGg,L1,Extremely_Loud
1135052780.1560001,10.88,9.499,158.726,0.688,302.228729,bVmmWAGdiD,H1,Low_Frequency_Burst
1126788913.958,149.414,40.811,247.28,0.313,430.56094400000006,VlU6ZBltz8,H1,Blip
1127062005.299,1237.998,7.912000000000001,1757.336,2.414,1410.274292,a2BSHCbRBE,H1,None_of_the_Above
1129752568.808,1996.2,8.033,2461.0370000000003,0.018000000000000002,1197.3790279999998,KGDNY0O65W,H1,None_of_the_Above
1127060377.477,46.733000000000004,1079.165,1972.764,6.938,3881.5283200000003,APvhGme8oB,H1,Extremely_Loud
1136112360.8439999,31.546,3388.513,3977.72,7.0,7945.525879000001,UtrIyF82yY,H1,Extremely_Loud
1136452219.5939999,11.319,8.85,301.816,0.5,588.4082030000001,kx71tuj7rh,H1,Low_Frequency_Burst
1126756133.675,225.34900000000002,3611.323,1972.764,11.315999999999999,3881.5283200000003,cp53SuX6i2,H1,Extremely_Loud
1136534429.875,22.513,43.231,3690.3579999999997,8.25,7361.851073999999,aCFPgkO5dp,H1,None_of_the_Above
1135888838.539,13.013,12.982999999999999,2411.479,1.75,4810.672363000001,bv6csk8CgP,L1,Low_Frequency_Burst
1133329815.961,16.125,20.913,2473.981,2.75,4932.738281,h74CBM4Gcd,L1,Low_Frequency_Burst
1130737089.718,170.65400000000002,39.095,357.765,0.5,660.397888,e7oqKl98XJ,H1,Blip
1134569298.705,72.366,364.811,3004.1240000000003,3.062,5984.869629,72qUiKykN8,L1,Koi_Fish
1132547821.815,111.12799999999999,96.59200000000001,351.225,1.5,673.478333,BgZZM9NEQo,H1,Koi_Fish
1136408066.841,111.12799999999999,10.151,2318.364,0.14,4552.064941,P9RPineFtK,H1,Repeating_Blips
1128671782.981,121.663,20.197,293.332,0.594,522.663025,NJwYbLbB2b,H1,Chirp
1128404131.426,120.55799999999999,8.976,144.642,0.188,155.97995,KRaaElNqDB,L1,Helix
1131668222.125,10.179,13.082,2484.708,2.25,4957.131348,EMh1voCm0Q,L1,Low_Frequency_Lines
1134988035.929,137.711,37.808,1232.988,0.5,2410.844482,pZ8oFqhCkV,L1,Blip
1133222819.949,47.123999999999995,20.419,102.229,0.75,175.486252,EYpBsamEZB,H1,Tomte
1132920305.456,111.12799999999999,23.085,2387.637,0.375,4706.952636999999,2IC23D8Gfs,H1,Blip
1131055951.6,89.676,50.501000000000005,3807.9629999999997,0.875,7606.012695,CmBMIOsQRi,H1,Light_Modulation
1127467462.805,48.865,8.453,45.636,0.43799999999999994,27.271601,bQsn6En0l7,H1,Air_Compressor
1129510643.711,225.34900000000002,1263.358,1891.203,8.422,3718.40625,q88Q6FAgyo,H1,Extremely_Loud
1126754214.4689999,47.648999999999994,8.957,41.255,0.43799999999999994,18.509220000000003,xxAaCZK8zO,H1,Air_Compressor
1128421864.988,134.965,8.282,949.002,0.391,1826.690552,cfBCWkGuLH,L1,Helix
1131606377.801,47.123999999999995,22.241999999999997,3763.244,1.5,7497.51709,0HxLbFX6hr,H1,Koi_Fish
1132888745.985,170.65400000000002,9.967,560.739,0.031,991.464783,PKB1Bem3ns,H1,Blip
1132046790.875,10.179,20.049,2959.164,3.0,5906.043457,n2DvSiT7QM,L1,Low_Frequency_Burst
1128421595.176,134.965,9.167,209.283,0.039,266.46756,sixBdcO56H,L1,Helix
1127383505.8669999,196.888,9.089,1410.662,3.344,2473.34082,HJEfzXPlpO,H1,None_of_the_Above
1132997402.427,324.754,35.991,3280.5190000000002,0.21899999999999997,6476.373535,P6qaYP9NyG,L1,Blip
1130403410.19,137.711,48.114,355.10400000000004,0.563,665.719116,UDoWUkGhRz,L1,Blip
1134116060.507,111.12799999999999,8.936,447.43300000000005,0.156,810.202271,9JWqwZnnCa,H1,Blip
1135503489.625,10.179,15.228,3362.195,3.0,6713.198242,GC1wq6ebNE,L1,Low_Frequency_Lines
1134544738.43,13.013,17.037,3577.736,3.0,7140.248047,ZGRbKAaj5j,L1,Low_Frequency_Burst
1136955053.5939999,139.622,8.959,1329.9460000000001,2.75,2388.094971,6P9f4eTYar,H1,None_of_the_Above
1128250093.6,65.684,11.99,87.06299999999999,0.125,95.52754200000001,LRmljMP9cI,H1,Blip
1128141587.198,225.34900000000002,302.106,1212.732,2.2969999999999997,2361.463379,5L3IFMvXCm,H1,Koi_Fish
1128425952.1560001,67.445,215.595,1972.764,17.375,3881.5283200000003,o8PyJpl2vU,L1,Extremely_Loud
1126799881.984,48.394,8.399,49.62,0.375,10.69658,mkHWB9BIlU,H1,Air_Compressor
1132286605.274,262.065,57.388999999999996,824.9680000000001,0.5,1594.804199,sWu9Bo5v0t,H1,Blip
1133796156.6069999,262.065,57.18,818.049,0.43799999999999994,1580.966797,AtYPOUl5Ns,L1,Blip
1128046612.336,57.881,9.374,105.76100000000001,0.391,132.922974,IZdwwW7wSP,L1,Power_Line
1129743295.813,33.179,426.656,1367.5220000000002,5.438,2671.043701,Qk5aZ2fZlA,L1,Extremely_Loud
1127480101.794,183.495,93.331,542.099,1.102,1020.198975,uPP5XwsfRA,H1,Koi_Fish
1126618732.359,48.394,10.636,52.396,0.5,40.791199,3tdb2QUKa3,H1,Air_Compressor
1135468012.7189999,10.88,14.657,3197.1820000000002,2.75,6379.140136999999,9SuZr9g1Ok,L1,Low_Frequency_Burst
1127562850.692,225.34900000000002,2188.581,1653.4089999999999,9.937999999999999,3242.818115,RhM7KIWSmN,H1,Extremely_Loud
1134566184.696,111.12799999999999,307.719,3197.1820000000002,3.625,6379.140136999999,nRJcjOz3ZD,H1,Koi_Fish
1134466231.4060001,96.56200000000001,8.451,3617.8390000000004,1.588,7060.042969,wVHWpmo2OY,H1,None_of_the_Above
1126703531.4689999,38.519,630.523,1521.9679999999998,8.047,2979.936523,6G1QkFrZAu,L1,Extremely_Loud
1130573731.766,324.754,305.932,2442.89,3.0,4865.958496,vn83Hn0RLL,L1,Koi_Fish
1133261484.411,137.711,7.942,2396.786,0.02,4688.654785,y7OZ95CGlj,H1,Blip
1127697009.583,276.75,9.027999999999999,300.035,0.21899999999999997,536.069153,T82MNRXxwx,L1,Blip
1135501612.125,11.127,16.52,3978.313,2.25,7944.340331999999,zAi4HkkeMN,L1,Low_Frequency_Lines
1126888042.6069999,776.452,15.89,1221.795,0.883,2343.337891,mC8OeKHRfA,H1,No_Glitch
1131326876.172,262.065,1946.15,3576.408,9.625,7142.90332,SDDrjeHB4o,H1,Extremely_Loud
1129776812.42,339.876,96.215,809.4730000000001,0.75,1554.946655,j3n5QiaDNl,H1,Repeating_Blips
1135789376.5939999,11.319,7.7170000000000005,1003.448,1.25,1991.672852,DnU7HgAj3Z,H1,Low_Frequency_Lines
1126873672.7810001,35.36,41.727,247.28,5.281000000000001,430.56094400000006,3Gen6QNlRv,L1,Extremely_Loud
1130038558.453,19.599,689.8539999999999,3829.704,7.593999999999999,7651.407715,ilInlBpV8q,H1,Low_Frequency_Burst
1135052734.109,17.422,14.912,3084.1540000000005,1.5,6150.071289,iWXqefnsgC,H1,Low_Frequency_Burst
1133968540.952,402.439,95.19200000000001,3356.935,2.25,6698.645508,2xQZR514eQ,H1,Koi_Fish
